category_id,parent_id,category_name
619,11717,Science Fiction & Horror
8594,619,Buffy the Vampire Slayer
619,11717,Science Fiction & Horror
9333,619,Dr. Who
619,11717,Science Fiction & Horror
10156,619,Farscape
619,11717,Science Fiction & Horror
85,619,"Firefly, Serenity"
619,11717,Science Fiction & Horror
1385,619,Godzilla
619,11717,Science Fiction & Horror
6764,619,Lost
619,11717,Science Fiction & Horror
2611,619,Lost in Space
619,11717,Science Fiction & Horror
961,619,Planet of the Apes
619,11717,Science Fiction & Horror
2069,619,Predator
619,11717,Science Fiction & Horror
12482,619,Resident Evil
619,11717,Science Fiction & Horror
1628,619,Smallville
619,11717,Science Fiction & Horror
8398,619,Space 1999
619,11717,Science Fiction & Horror
6861,619,Star Trek
6397,6861,Original Series
619,11717,Science Fiction & Horror
6861,619,Star Trek
9994,6861,Next Generation
619,11717,Science Fiction & Horror
6861,619,Star Trek
10957,6861,Deep Space Nine
619,11717,Science Fiction & Horror
6861,619,Star Trek
926,6861,Voyager
619,11717,Science Fiction & Horror
6861,619,Star Trek
13025,6861,Enterprise
619,11717,Science Fiction & Horror
6861,619,Star Trek
9436,6861,Movies
619,11717,Science Fiction & Horror
6861,619,Star Trek
1914,6861,Animated Adventures
619,11717,Science Fiction & Horror
6861,619,Star Trek
6164,6861,Characters
674,6164,Captain Kirk
619,11717,Science Fiction & Horror
6861,619,Star Trek
6164,6861,Characters
190,6164,Klingons
619,11717,Science Fiction & Horror
6861,619,Star Trek
6164,6861,Characters
1128,6164,Spock
619,11717,Science Fiction & Horror
6861,619,Star Trek
6164,6861,Characters
9413,6164,Other Star Trek Characters
619,11717,Science Fiction & Horror
6861,619,Star Trek
215,6861,Other Star Trek Collectibles
619,11717,Science Fiction & Horror
11564,619,Star Wars
4648,11564,I:The Phantom Menace
619,11717,Science Fiction & Horror
11564,619,Star Wars
11571,11564,II:Attack of the Clones
619,11717,Science Fiction & Horror
11564,619,Star Wars
8183,11564,III:Revenge of the Sith
619,11717,Science Fiction & Horror
11564,619,Star Wars
1170,11564,IV:Star Wars
619,11717,Science Fiction & Horror
11564,619,Star Wars
6905,11564,V:Empire Strikes Back
619,11717,Science Fiction & Horror
11564,619,Star Wars
7262,11564,VI:Return of the Jedi
619,11717,Science Fiction & Horror
11564,619,Star Wars
644,11564,VII:The Force Awakens
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12330,7690,"Apparel, T-Shirts"
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
4433,7690,Books
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
9286,7690,Collector Plates
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
3621,7690,"Costumes, Masks"
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
2922,7690,"Lightsabers, Weapons"
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
6091,7690,Pins
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
4959,7690,"Posters, Prints"
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
3959,12118,Anakin Skywalker
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
797,12118,BB-8
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
10281,12118,Boba Fett
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
3610,12118,Chewbacca
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
9880,12118,Darth Maul
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
3921,12118,Darth Vader
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
9931,12118,Ewoks
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
7809,12118,Finn
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
2687,12118,Han Solo
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
12880,12118,Kylo Ren
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
1538,12118,Luke Skywalker
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
5268,12118,Maz Kanata
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
110,12118,Obi-Wan
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
11918,12118,Poe Dameron
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
1168,12118,Princess Leia
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
5871,12118,R2-D2
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
3866,12118,Rey
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
305,12118,Stormtroopers
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
10801,12118,Yoda
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
11453,12118,Mixed Characters
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
12118,7690,"Statues, Busts, Characters"
12648,12118,Other Star Wars Characters
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
2395,7690,"Watches, Jewelry"
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
6415,7690,Vehicles
619,11717,Science Fiction & Horror
11564,619,Star Wars
7690,11564,"Products, Non-Film Specific"
1626,7690,Other Star Wars Collectibles
619,11717,Science Fiction & Horror
10216,619,Stargate SG-1
619,11717,Science Fiction & Horror
3714,619,Thunderbirds
619,11717,Science Fiction & Horror
199,619,Twilight
619,11717,Science Fiction & Horror
5109,619,"UFOs, Area 51, Roswell"
619,11717,Science Fiction & Horror
6497,619,X-Files
619,11717,Science Fiction & Horror
8286,619,Xena
619,11717,Science Fiction & Horror
9176,619,Other Sci-Fi Collectibles
6288,11717,Science & Medicine (1930-Now)
11298,6288,Engineering
4267,11298,Drafting Tools
6288,11717,Science & Medicine (1930-Now)
11298,6288,Engineering
4748,11298,Slide Rules
6288,11717,Science & Medicine (1930-Now)
11298,6288,Engineering
12349,11298,Surveying Equipment
6288,11717,Science & Medicine (1930-Now)
11298,6288,Engineering
11134,11298,Other Engineering Collectibles
6288,11717,Science & Medicine (1930-Now)
17,6288,Magnets
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
2863,485,Dentistry
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
8335,485,Medical Devices
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
12835,485,Medical Paper
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
9751,485,Nursing
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
12491,485,Pharmaceutical
6288,11717,Science & Medicine (1930-Now)
485,6288,"Medicine, Dentistry"
10726,485,Other Medical Collectibles
6288,11717,Science & Medicine (1930-Now)
392,6288,Mining
5801,392,Equipment
6288,11717,Science & Medicine (1930-Now)
392,6288,Mining
3084,392,Paper Items
6288,11717,Science & Medicine (1930-Now)
392,6288,Mining
4643,392,"Stickers, Decals"
6288,11717,Science & Medicine (1930-Now)
392,6288,Mining
7604,392,Other Mining Collectibles
6288,11717,Science & Medicine (1930-Now)
6331,6288,Optical
371,6331,Binoculars
6288,11717,Science & Medicine (1930-Now)
6331,6288,Optical
5513,6331,Kaleidoscopes
6288,11717,Science & Medicine (1930-Now)
6331,6288,Optical
12021,6331,Telescopes
6288,11717,Science & Medicine (1930-Now)
6331,6288,Optical
10169,6331,Other Optical Collectibles
6288,11717,Science & Medicine (1930-Now)
1148,6288,Scientific Instruments
2333,1148,Barometers
6288,11717,Science & Medicine (1930-Now)
1148,6288,Scientific Instruments
1300,1148,"Microscopes, Lab Equipment"
6288,11717,Science & Medicine (1930-Now)
1148,6288,Scientific Instruments
4304,1148,Thermometers
6288,11717,Science & Medicine (1930-Now)
1148,6288,Scientific Instruments
1437,1148,Other Vintage Science Equip
6288,11717,Science & Medicine (1930-Now)
579,6288,Price Guides & Publications
6288,11717,Science & Medicine (1930-Now)
9066,6288,Other Sci & Med Collectibles
314,11717,Sewing (1930-Now)
6428,314,Baskets & Boxes
314,11717,Sewing (1930-Now)
3719,314,Buttons
13145,3719,Bakelite
314,11717,Sewing (1930-Now)
3719,314,Buttons
1685,3719,Ceramic
314,11717,Sewing (1930-Now)
3719,314,Buttons
12573,3719,Glass
314,11717,Sewing (1930-Now)
3719,314,Buttons
695,3719,Metal
314,11717,Sewing (1930-Now)
3719,314,Buttons
3282,3719,"Pearl, Shell"
314,11717,Sewing (1930-Now)
3719,314,Buttons
6157,3719,Plastic
314,11717,Sewing (1930-Now)
3719,314,Buttons
8231,3719,Vegetable Ivory
314,11717,Sewing (1930-Now)
3719,314,Buttons
12138,3719,Wood
314,11717,Sewing (1930-Now)
3719,314,Buttons
391,3719,Mixed Lots
314,11717,Sewing (1930-Now)
3719,314,Buttons
1316,3719,Other Vintage Sewing Buttons
314,11717,Sewing (1930-Now)
6962,314,Foot Pedals
314,11717,Sewing (1930-Now)
6274,314,Machines
314,11717,Sewing (1930-Now)
8326,314,Manuals & Books
314,11717,Sewing (1930-Now)
11288,314,Needles & Cases
314,11717,Sewing (1930-Now)
6375,314,Patterns
1893,6375,Accessories
314,11717,Sewing (1930-Now)
6375,314,Patterns
11375,6375,Children
314,11717,Sewing (1930-Now)
6375,314,Patterns
10977,6375,"Dolls, Toys, Animals"
314,11717,Sewing (1930-Now)
6375,314,Patterns
11419,6375,Men
314,11717,Sewing (1930-Now)
6375,314,Patterns
6386,6375,Women
314,11717,Sewing (1930-Now)
6375,314,Patterns
7519,6375,Other Vintage Sewing Patterns
314,11717,Sewing (1930-Now)
3197,314,Pin Cushions
314,11717,Sewing (1930-Now)
12971,314,Sewing Kits
314,11717,Sewing (1930-Now)
8126,314,Spools & Thread
314,11717,Sewing (1930-Now)
3638,314,Thimbles
12117,3638,Bone
314,11717,Sewing (1930-Now)
3638,314,Thimbles
12573,3638,Glass
314,11717,Sewing (1930-Now)
3638,314,Thimbles
5542,3638,Gold
314,11717,Sewing (1930-Now)
3638,314,Thimbles
11021,3638,Pewter
314,11717,Sewing (1930-Now)
3638,314,Thimbles
1013,3638,Porcelain
314,11717,Sewing (1930-Now)
3638,314,Thimbles
2969,3638,"Silver, Sterling"
314,11717,Sewing (1930-Now)
3638,314,Thimbles
12138,3638,Wood
314,11717,Sewing (1930-Now)
3638,314,Thimbles
729,3638,Mixed Material
314,11717,Sewing (1930-Now)
3638,314,Thimbles
8815,3638,Thimble Holders
314,11717,Sewing (1930-Now)
3638,314,Thimbles
5092,3638,Thimble Displays
314,11717,Sewing (1930-Now)
3638,314,Thimbles
9441,3638,Lots
314,11717,Sewing (1930-Now)
3638,314,Thimbles
5565,3638,Other Vintage Thimbles
314,11717,Sewing (1930-Now)
10192,314,"Tools, Scissors & Measures"
314,11717,Sewing (1930-Now)
4647,314,Transfers
314,11717,Sewing (1930-Now)
579,314,Price Guides & Publications
314,11717,Sewing (1930-Now)
7643,314,Other Sewing Collectibles
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
4110,8322,Alabama
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
2065,8322,Alaska
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
8613,8322,Arizona
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9539,8322,Arkansas
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7040,8322,California
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5223,8322,Colorado
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5922,8322,Connecticut
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7451,8322,Delaware
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9529,8322,District of Columbia
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9270,8322,Florida
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7563,8322,Georgia
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7022,8322,Hawaii
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
11120,8322,Idaho
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7852,8322,Illinois
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5545,8322,Indiana
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
3649,8322,Iowa
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
2847,8322,Kansas
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
11632,8322,Kentucky
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
6676,8322,Louisiana
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
11846,8322,Maine
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
370,8322,Maryland
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7978,8322,Massachusetts
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
3878,8322,Michigan
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5293,8322,Minnesota
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
1904,8322,Mississippi
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
6758,8322,Missouri
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
8402,8322,Montana
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
6946,8322,Nebraska
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9828,8322,Nevada
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
11845,8322,New Hampshire
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
3697,8322,New Jersey
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
4526,8322,New Mexico
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5107,8322,New York
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7333,8322,North Carolina
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
13225,8322,North Dakota
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
12727,8322,Ohio
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
6982,8322,Oklahoma
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
344,8322,Oregon
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
11435,8322,Pennsylvania
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
13050,8322,Rhode Island
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
3456,8322,South Carolina
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
6181,8322,South Dakota
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5143,8322,Tennessee
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9007,8322,Texas
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9442,8322,Utah
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
2124,8322,Vermont
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
5202,8322,Virginia
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
7614,8322,Washington
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
12830,8322,West Virginia
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
9681,8322,Wisconsin
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
561,8322,Wyoming
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
1644,8322,US Territories
3558,11717,Souvenirs & Travel Memorabilia
8322,3558,United States
391,8322,Mixed Lots
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5928,9384,Africa
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
1228,9384,"Australia, NZ & South Pacific"
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
3184,9384,Benelux Countries
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
11352,9384,Canada
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
10023,9384,Caribbean Islands
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
11581,9384,China
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
11496,9384,Eastern Europe
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
4716,9384,France
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
3868,9384,Germany
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
11010,9384,"Greece, Turkey & Balkan States"
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5718,9384,Ireland
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5387,9384,Italy
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
10030,9384,Japan
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
1464,9384,Mexico
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5936,9384,Middle East
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
4795,9384,Russia
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
665,9384,Scandinavia
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5989,9384,South America
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
5000,9384,Southeast Asia
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
12306,9384,Spain & Portugal
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
11053,9384,UK
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
391,9384,Mixed Lots
3558,11717,Souvenirs & Travel Memorabilia
9384,3558,International
9791,9384,Other Int'l Travel Memorabilia
3558,11717,Souvenirs & Travel Memorabilia
2211,3558,Other Travel Memorabilia
5511,11717,Tobacciana
2522,5511,Ashtrays
5511,11717,Tobacciana
8450,5511,Cases
5511,11717,Tobacciana
5397,5511,Cigarettes
5511,11717,Tobacciana
9307,5511,Cigars
6300,9307,Ads & Posters
5511,11717,Tobacciana
9307,5511,Cigars
1787,9307,Bands
5511,11717,Tobacciana
9307,5511,Cigars
3303,9307,Cigar Boxes
5511,11717,Tobacciana
9307,5511,Cigars
3801,9307,Cigar Cases & Holders
5511,11717,Tobacciana
9307,5511,Cigars
3532,9307,Cutters & Scissors
5511,11717,Tobacciana
9307,5511,Cigars
3047,9307,Grinders
5511,11717,Tobacciana
9307,5511,Cigars
273,9307,Humidors
3013,273,Antique & Vintage
5511,11717,Tobacciana
9307,5511,Cigars
273,9307,Humidors
4986,273,Contemporary
5511,11717,Tobacciana
9307,5511,Cigars
603,9307,Labels
5511,11717,Tobacciana
9307,5511,Cigars
5760,9307,Lighters
5511,11717,Tobacciana
9307,5511,Cigars
11235,9307,Tins
5511,11717,Tobacciana
9307,5511,Cigars
8285,9307,Accessory Kits
5511,11717,Tobacciana
9307,5511,Cigars
2930,9307,Other Cigar Collectibles
5511,11717,Tobacciana
12964,5511,Felts & Silks
5511,11717,Tobacciana
1444,5511,Hookahs
5511,11717,Tobacciana
5760,5511,Lighters
8714,5760,Camel
5511,11717,Tobacciana
5760,5511,Lighters
470,5760,Colibri
5511,11717,Tobacciana
5760,5511,Lighters
8137,5760,Dunhill
5511,11717,Tobacciana
5760,5511,Lighters
6237,5760,Dupont
5511,11717,Tobacciana
5760,5511,Lighters
4461,5760,Evans
5511,11717,Tobacciana
5760,5511,Lighters
5965,5760,Ronson
5511,11717,Tobacciana
5760,5511,Lighters
8799,5760,Scripto
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
7912,8080,Animals
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
8353,8080,Automobiles
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
12690,8080,Beers
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
10557,8080,Celebrities
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
5397,8080,Cigarettes
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
4911,8080,Distilleries
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
1766,8080,"Flags, Patriotic"
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
7921,8080,Military
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
7090,8080,Motorcycles
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
9436,8080,Movies
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
5777,8080,Music
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
11433,8080,"Nautical, Ships"
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
10633,8080,"Playboy, Pinups"
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
1706,8080,"Police, Firefighting"
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
1357,8080,"Skulls, Gothic"
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
12757,8080,Sports
5511,11717,Tobacciana
5760,5511,Lighters
8080,5760,Zippo
1672,8080,Other Zippo Lighters
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
7912,11154,Animals
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
12519,11154,Anime
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
8353,11154,Automobiles
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
9399,11154,Casino-related
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
5924,11154,Cigar Lighters
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
11524,11154,Glass Lighters
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
351,11154,Gun-shaped
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
3192,11154,Pen-shaped
5511,11717,Tobacciana
5760,5511,Lighters
11154,5760,Non-Branded Lighters
8702,11154,Other Non-Branded Lighters
5511,11717,Tobacciana
5760,5511,Lighters
2587,5760,Other Collectible Lighters
5511,11717,Tobacciana
4024,5511,Match Holders
5511,11717,Tobacciana
3933,5511,Papers
5511,11717,Tobacciana
5266,5511,Pipes
1834,5266,Estate
5511,11717,Tobacciana
5266,5511,Pipes
7730,5266,Meerschaum
5511,11717,Tobacciana
5266,5511,Pipes
5076,5266,Unsmoked
5511,11717,Tobacciana
5266,5511,Pipes
1419,5266,Other Collectible Pipes
5511,11717,Tobacciana
6539,5511,Rollers & Makers
5511,11717,Tobacciana
8954,5511,Signs
5511,11717,Tobacciana
5275,5511,Snuff Boxes
5511,11717,Tobacciana
6612,5511,Tags
5511,11717,Tobacciana
11235,5511,Tins
5511,11717,Tobacciana
6828,5511,Tobacco Cards
5511,11717,Tobacciana
579,5511,Price Guides & Publications
5511,11717,Tobacciana
3827,5511,Other Tobacciana
1852,11717,"Tools, Hardware & Locks"
3644,1852,"Locks, Keys"
1852,11717,"Tools, Hardware & Locks"
9988,1852,Scales
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
6629,5758,Blacksmithing
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
766,5758,"Blowtorches, Soldering"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
4882,9146,"Axes, Hatchets"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
6611,9146,Chisels
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
3455,9146,Drills
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
8630,9146,Gauges
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
3993,9146,Hammers
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
10439,9146,Knives
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
1366,9146,"Levels, Plumb Bobs"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
7877,9146,Planes
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
2686,9146,"Rules, Tapes"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
457,9146,Saws
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
1393,9146,Screwdrivers
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
11410,9146,Squares
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
7586,9146,"Vises, Clamps"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9146,5758,"Carpentry, Woodworking"
2586,9146,Other Collectible Carpentry
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
142,5758,Flashlights
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
1721,5758,"Guides, Catalogs"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
8533,5758,Machining
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
8778,5758,Mechanics
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
3223,5758,"Plumbing, Steam Fitting"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
10299,5758,"Pulleys, Block & Tackle"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
9229,5758,"Tool Boxes, Chests"
1852,11717,"Tools, Hardware & Locks"
5758,1852,Tools
5687,5758,Other Collectible Tools
1852,11717,"Tools, Hardware & Locks"
579,1852,Price Guides & Publications
8216,11717,Transportation
11111,8216,Automobilia
5845,11111,Antenna Toppers
8216,11717,Transportation
11111,8216,Automobilia
6245,11111,Badges
8216,11717,Transportation
11111,8216,Automobilia
5106,11111,Books & Manuals
1975,5106,American Vehicles
8216,11717,Transportation
11111,8216,Automobilia
5106,11111,Books & Manuals
375,5106,Asian Vehicles
8216,11717,Transportation
11111,8216,Automobilia
