category_id,parent_id,category_name
6068,854,"        <Name ID=""3119073"" Value="""" langid=""39""/>
"
3849,1147,krovinių tvirtinimo diržai
5324,5318,"        <Name ID=""2735553"" Value="""" langid=""39""/>
"
2802,1856,dangteliai
3845,1747,vandens žarnos
1458,403,molis
5553,2212,SUP stabilizatoriai
5935,1682,"        <Name ID=""3096878"" Value="""" langid=""39""/>
"
3784,3390,oro kompresorių priedai
3072,3071,išmanieji akiniai
3789,4918,garažo vartų automatika
5271,2113,"        <Name ID=""2423336"" Value="""" langid=""39""/>
"
4806,4896,virtuvės įrankių rinkiniai
1112,2025,suoleliai kojoms
6205,6136,"        <Name ID=""3145011"" Value="""" langid=""39""/>
"
5174,4885,pyragų ir tortų serviravimo indai
4594,2024,"        <Name ID=""2088615"" Value="""" langid=""39""/>
"
3172,4616,spaustuvų priedai
2493,2332,juostiniai šviestuvai
5242,5234,"        <Name ID=""2407983"" Value="""" langid=""39""/>
"
3764,4898,žiedai buteliams nuo lašėjimo
67,2,tinklo kūrimo programinė įranga
3416,3426,stacionarieji peiliniai pjūklai
4251,4249,"        <Name ID=""1935342"" Value="""" langid=""39""/>
"
1477,4474,nuotraukų rėmeliai
4713,1966,domkratų stovai
4243,4230,"        <Name ID=""1934930"" Value="""" langid=""39""/>
"
2502,4613,universalūs peiliai
5157,4887,lauko peilių makštys ir dėklai
4455,2414,miegamojo tekstilė
243,166,sąsajos šakotuvai
281,166,nuosekliųjų įrenginių šakotuvai
708,854,popierius užrašų knygutėms
5444,3953,pripučiamųjų valčių ir plaustų priedai
2188,1981,nešiojami gultai kūdikiams
6023,5954,"        <Name ID=""3112381"" Value="""" langid=""39""/>
"
4749,4747,stalčių ratukai ir bėgeliai
5304,4495,plaukų džiovintuvų laikikliai
3081,4474,kalėdiniai žaisliukai
6168,1457,"        <Name ID=""3139160"" Value="""" langid=""39""/>
"
6133,4775,"        <Name ID=""3134158"" Value="""" langid=""39""/>
"
862,236,HDD 
5055,5054,baltyminiai papildai
2932,1058,kelių kambarių garso valdikliai
438,390,darbo stalo reikmenys
2211,2115,wakeboard 
3016,3027,plaukų stiprinimo priemonės
4119,3027,nuplaunami plaukų dažai
3323,4553,TV stovai ir baldai garso ir vaizdo aparatūrai
4275,4273,"        <Name ID=""1958254"" Value="""" langid=""39""/>
"
1564,1333,masažuokliai
1857,2556,saugikliai
256,253,modemų prijungimo prie telefono linijos adapteriai
1111,4956,lipnių priemonių valikliai
2371,1007,tarpikliai
3379,1797,"        <Name ID=""1611212"" Value="""" langid=""39""/>
"
4583,1065,biuro spintos
166,106,sąsajos komponentai
5295,4918,durų skambučiai
2795,4723,kampinių šlifuoklių priedai
5380,1884,elektriniai oro siurbliai
1020,5027,ausinės
4408,1986,servetėlių kūdikiams dalytuvai
3668,3665,automobilių stogų skersinių pritaikymo rinkiniai
423,415,magnetinės lentos
3047,1986,vystymo lentos
2890,1746,drabužių garintuvai
3099,4882,konditeriniai 
460,453,spalvoti pieštukai
3249,1058,belaidžiai vaizdo adapteriai
2527,2295,aitvarai
2072,1884,gręžimo dulkių gaudyklės
3032,1387,vaflinių priedai
4805,6082,vaikiški drabužiai
2,2833,programinė įranga
3744,3192,radijo bangomis valdomų 
4081,4880,"        <Name ID=""1835026"" Value="""" langid=""39""/>
"
3511,1962,dviračių purvasaugiai
5557,2510,motociklų garsiakalbiai
1952,4764,akumuliatorinės sodo žirklės
2693,4885,sūrio serviravimo rinkiniai
3226,4012,muzikinių lėkščių priedai
5229,5228,"        <Name ID=""2404715"" Value="""" langid=""39""/>
"
1758,236,ventiliatorių greičio reguliatoriai
2163,5042,valai žvejybai
5839,4880,"        <Name ID=""3028140"" Value="""" langid=""39""/>
"
3234,2581,kūno serumai
1481,4883,termosai
2143,2109,parachutes
5260,3498,"        <Name ID=""2420516"" Value="""" langid=""39""/>
"
57,55,programinė įranga brūkšniniams kodams
4992,4810,paklotai grindims
3010,2860,maskuojamosios makiažo priemonės
5108,3678,"        <Name ID=""2319412"" Value="""" langid=""39""/>
"
1974,823,bagažo vežimėliai
3144,3012,kremai nuo saulės
5323,5318,maistiniai dažai
5407,2295,"        <Name ID=""2488616"" Value="""" langid=""39""/>
"
3720,3692,automobilinių dviračių laikiklių priedai
3191,4474,vazos
5734,1458,"        <Name ID=""2854848"" Value="""" langid=""39""/>
"
2302,1986,baby powder
2090,1988,vonios kėdutės kūdikiams
5005,2024,sofos
314,1305,spausdintuvų popieriaus dėklai ir padavikliai
4654,1357,terkšliniai raktai
5248,1990,rankų šildytuvai
6151,6138,"        <Name ID=""3137246"" Value="""" langid=""39""/>
"
1581,242,adapteriai VoIP telefonams
4665,1966,antifrizai ir aušinimo skysčiai
5940,2274,"        <Name ID=""3099050"" Value="""" langid=""39""/>
"
1899,1885,akumuliatoriniai diskiniai pjūklai
5496,4899,"        <Name ID=""2603684"" Value="""" langid=""39""/>
"
3487,4443,"        <Name ID=""1667791"" Value="""" langid=""39""/>
"
3545,2112,"        <Name ID=""1672077"" Value="""" langid=""39""/>
"
3300,393,stalinių dokumentų dėklų priedai
5294,4918,spaudžiamieji durų skambučio mygtukai
6185,2112,"        <Name ID=""3141503"" Value="""" langid=""39""/>
"
5843,585,"        <Name ID=""3028373"" Value="""" langid=""39""/>
"
5818,5812,"        <Name ID=""3024927"" Value="""" langid=""39""/>
"
952,830,bendraašiai kabeliai
1709,2845,žiūronai renginiams
1983,1981,"        <Name ID=""2509084"" Value="""" langid=""39""/>
"
4008,1315,automatiniai puodų maišytuvai
1746,1314,siuvimas ir lyginimas
5520,2108,svaidomieji žaidimai
3983,403,veido ir kūno dažai
4440,3502,"        <Name ID=""2046582"" Value="""" langid=""39""/>
"
1516,242,PoE adapteriai
1975,6196,plaukų bangavimo priemonės
2439,4880,pjaustymo lentelės
2044,2556,įtampos reguliatoriai
1220,1457,žodynai
5069,2869,išmaniųjų spynų priedai
2332,2830,apšvietimas
6092,3678,"        <Name ID=""3122956"" Value="""" langid=""39""/>
"
1601,2554,elektros prijungimas
1157,4493,kabliukai daiktams namuose laikyti
5456,5408,tvenkinių ir baseinų vakuumavimo įrangos priedai
1631,1884,diskiniai pjūklai
4254,4253,žolelės
1699,1280,gaminiai odos priežiūrai
1522,4553,garso ir vaizdo įrangos stovai
4917,2868,vaizdo stebėjimo sistemos
1710,1884,elektriniai siaurapjūkliai
4347,2102,užvalkalai vystymo kilimėliams
5235,5234,"        <Name ID=""2406005"" Value="""" langid=""39""/>
"
5262,1355,viniatraukiai
5656,4966,"        <Name ID=""2818085"" Value="""" langid=""39""/>
"
2115,1960,vandens sporto inventorius
1829,1825,trintukai
1437,1744,oro valytuvai
3279,4913,dantų pastos
4268,4261,"        <Name ID=""1940911"" Value="""" langid=""39""/>
"
4133,1986,liemenėlių įklotai
4011,453,kreidiniai žymekliai
4729,4723,poliravimo diskai ir kempinėlės
6242,3553,"        <Name ID=""3150128"" Value="""" langid=""39""/>
"
1760,6137,rankiniai laikrodžiai
2661,403,pastelės
5297,4720,frezos
1924,4971,mail sealing machines
4443,4442,langų dekoras iš minkštų audinių
4748,4747,"        <Name ID=""2149492"" Value="""" langid=""39""/>
"
4586,4580,darbo ir žaidimų staliukai
4422,3116,skutimosi aliejai
4069,2108,universalieji žaidimų stalai
4177,4176,"        <Name ID=""1926567"" Value="""" langid=""39""/>
"
1927,1884,elektros maršrutizatoriai
2209,2115,wakeboard bindings
4376,3013,parfumeriniai aliejai
5171,5306,dažų skiedikliai ir valikliai
1460,1020,ausinių pagalvėlės
44,21,garso redagavimo programinė įranga
4215,4214,šokoladai ir šokoladiniai saldainiai
1054,1575,raktų etiketės
1640,1058,vaizdų maišikliai
5118,5117,pagalvių
3155,2776,putos veidui prausti ir valyti
2870,4553,lentynos garso ir vaizdo įrangai
5555,1744,oro kondicionierių priedai
2461,6171,laikrodžių apyrankės
5844,1843,"        <Name ID=""3028707"" Value="""" langid=""39""/>
"
2856,2581,rankų kremai
4524,4513,vėliavėlės sodui
1110,843,paveikslėlių perkėlimo ant marškinėlių priemonės
2647,3071,išmanieji laikrodžiai
1600,2559,elektros paskirstymo dėžutės
3915,4843,pūkų rinkikliai
5854,4881,"        <Name ID=""3032460"" Value="""" langid=""39""/>
"
1482,1293,plakatai
436,431,vokai
3461,1962,dviračių pedalai
6014,6011,"        <Name ID=""3111871"" Value="""" langid=""39""/>
"
6229,1990,"        <Name ID=""3148867"" Value="""" langid=""39""/>
"
3805,2295,mago rinkiniai vaikams
2553,2295,žaislai
3622,1960,dviračių sporto įranga
3376,214,"        <Name ID=""1610678"" Value="""" langid=""39""/>
"
4769,4765,"        <Name ID=""2153887"" Value="""" langid=""39""/>
"
4762,1748,rankiniai sodo įrankiai
4780,4777,dažai namų interjerui
1363,1577,vyriški kombinezonai
4010,4966,skylamušiai rankdarbiams
2246,1961,rhythmic gymnastics clubs
5606,4951,projektavimo kreivės
2383,2561,ryšių šuliniai
3711,3710,pienas su skoniu ir pieno gėrimai
4639,3412,lauko kubilų ir SPA priedai
4393,4208,maistinė soda
3282,2375,elektros jungiklių ir lizdų dangteliai
4203,4202,"        <Name ID=""1928312"" Value="""" langid=""39""/>
"
5063,453,žymeklių papildymai
5565,1355,pramoniniai pincetai
2892,1315,elektrinės skutyklės
3611,3498,"        <Name ID=""1676734"" Value="""" langid=""39""/>
"
2559,2554,elektros dėžutės ir priedai
5095,5139,skysčiai sniego mašinoms
5648,4971,"        <Name ID=""2814514"" Value="""" langid=""39""/>
"
3802,4898,vyno termometrai
3927,4884,minkšti buteliukai
3565,4454,vonios kilimėliai
3625,897,atsarginės planšetinių kompiuterių dalys
5289,5094,profilio užpildai
2977,2581,kūno drėkikliai
3797,4919,signalizacijos kurtiesiems ir neprigirdintiesiems
3892,4950,magnetiniai rėmeliai
1858,1653,IP išplėtimo moduliai
4120,4885,medaus ir sirupo dozatoriai
2440,1732,skaitmeniniai pianinai
4303,4291,"        <Name ID=""1959994"" Value="""" langid=""39""/>
"
6249,403,"        <Name ID=""3150730"" Value="""" langid=""39""/>
"
5688,6252,"        <Name ID=""2850243"" Value="""" langid=""39""/>
"
2138,5667,smiginio taikiniai
6059,5821,"        <Name ID=""3115306"" Value="""" langid=""39""/>
"
6212,6177,"        <Name ID=""3145408"" Value="""" langid=""39""/>
"
1318,1315,skrudintuvai
6126,6120,"        <Name ID=""3133103"" Value="""" langid=""39""/>
"
1531,114,komutacinės panelės
6121,6083,"        <Name ID=""3132730"" Value="""" langid=""39""/>
"
1524,242,tinklo dalytuvai
3182,2831,lentynos
2898,220,virtualios realybės akiniai
1082,1058,namų kino sistemos
4796,4793,"        <Name ID=""2156107"" Value="""" langid=""39""/>
"
1627,1744,meteorologinės stotelės
3495,4495,dantų šepetėlių laikikliai
5537,823,skalbinių krepšiai
1941,1601,maitinimo kištukų adapteriai
1906,1058,vaizdo ir garso signalų ilgintuvai
1687,242,telefonai su garsiakalbiais
5509,2840,išoriniai puslaidininkiai diskai
5698,5694,"        <Name ID=""2851104"" Value="""" langid=""39""/>
"
5960,4958,"        <Name ID=""3101028"" Value="""" langid=""39""/>
"
5008,1747,"        <Name ID=""2269849"" Value="""" langid=""39""/>
"
12,2,biuro programų rinkiniai
4209,4208,kepimo mišiniai
4745,4742,"        <Name ID=""2149027"" Value="""" langid=""39""/>
"
3355,1243,valomosios kempinėlės
4211,4208,mišiniai kepiniams
1323,4964,šaldytuvai
5964,5952,"        <Name ID=""3101247"" Value="""" langid=""39""/>
"
3703,3702,kūdikių maistas
2792,2332,nuotaiką kuriantis apšvietimas
1617,236,valdymo pultų išplėtimo įrenginiai
2794,1357,suktuvų antgaliai
3424,1884,elektrinės plytelių pjaustyklės
1456,415,lentų valymo rinkiniai
3808,6175,"        <Name ID=""1716996"" Value="""" langid=""39""/>
"
3062,1020,kepurės su ausinėmis
2731,1058,DJ įrangos priedai
3035,1265,ledų gaminimo rinkiniai
2945,2709,nagų lako pagrindai
5928,1945,"        <Name ID=""3092606"" Value="""" langid=""39""/>
"
3215,1961,funkcinių diržų treniruokliai
4398,4846,oksalo rūgštis
2258,2257,gėrimų prisotinimo angliarūgšte aparatų priedai ir eksploatacinės medžiagos
4219,1265,šviežia mėsa ir paukštiena
2523,2295,žaisliniai traukiniai
1060,2834,žaidimų kompiuteriai
293,287,neįrašytos juostelės duomenims
4822,4762,sėklų dalytuvai
87,67,modemų programinė įranga
3709,1370,padažai maistui gaminti
4240,4230,"        <Name ID=""1934774"" Value="""" langid=""39""/>
"
1612,1293,BD 
4362,1962,dviračių transmisijos dalys
3718,3693,"        <Name ID=""1704032"" Value="""" langid=""39""/>
"
2195,2114,kriketo pirštinės
2974,2581,kūno aliejai
2745,1677,plautuvių ventiliai ir trapai
1812,692,onion skin paper
3553,1960,individualaus sporto įranga
6033,2114,"        <Name ID=""3113165"" Value="""" langid=""39""/>
"
4229,1265,paruošti patiekalai
4898,4880,baro ir vyno gėrimo įrankiai
2169,2112,stalo teniso kamuoliukai
1735,1236,šiukšliadėžės
1352,4885,ąsočiai
4138,1265,pieno produktai ir kiaušiniai
558,2833,projektoriai
2958,2776,naktiniai kremai
5685,403,"        <Name ID=""2850051"" Value="""" langid=""39""/>
"
2882,1961,žingsniuokliai
25,21,balso atpažinimo programinė įranga
3199,3888,pjovimo ožiai
6116,4977,"        <Name ID=""3125714"" Value="""" langid=""39""/>
"
5634,1280,nuovargį mažinantys kilimėliai
6252,4966,"        <Name ID=""3151339"" Value="""" langid=""39""/>
"
1291,107,periferinių įrenginių dėklai
1490,119,mobiliųjų telefonų viršutiniai dangteliai
2670,4913,burnos irigatoriai
1889,1333,plaukų garbanojimo žnyplės
4178,2498,anstpaudų rinkiniai vaikams
5518,5663,pokerio rinkiniai
1354,4613,rankiniai pjūklai
4333,2776,putos veidui prausti ir valyti
1107,424,darbo knygos
1653,107,IP telefonai
3320,585,okuliaro apsodai fotoaparatams
6152,6138,"        <Name ID=""3138028"" Value="""" langid=""39""/>
"
66,55,saugyklų programinė įranga
5179,5099,gipsas
56,55,atsarginių kopijų atkūrimo programinė įranga
5094,4776,stoginės medžiagos
5851,4882,"        <Name ID=""3030576"" Value="""" langid=""39""/>
"
2021,2332,dekoratyvinis apšvietimas
2744,1677,kriauklių sifonai
2913,4762,šakės
5135,1966,"        <Name ID=""2322631"" Value="""" langid=""39""/>
"
4434,4433,pėdų šveitimo šepetėlių priedai
2108,1960,šaudymo į taikinį ir stalo žaidimai
6246,3615,"        <Name ID=""3150345"" Value="""" langid=""39""/>
"
1973,1065,multimedijos įrenginių vežimėliai ir stovai
5359,4885,druskos padėklai
1659,1746,lyginimo lentos
3275,2557,baterijų adapteriai
2282,150,asmeniniai kompiuteriai 
1759,4765,vandens siurbliai
6022,5954,"        <Name ID=""3112324"" Value="""" langid=""39""/>
"
3262,2498,vaikiškos magnetinės piešimo lentos
3238,2581,BB kremai kojoms
1976,1986,buteliukų šildyklės
2339,907,dokumentų naikiklių priedai
5058,5054,"        <Name ID=""2290351"" Value="""" langid=""39""/>
"
3689,1,"          <Name ID=""2507514"" langid=""39"">maistas sportui</Name>
"
4875,4843,"        <Name ID=""2173998"" Value="""" langid=""39""/>
"
4164,3463,pripučiamų čiužinių priedai
5812,2248,"        <Name ID=""3024070"" Value="""" langid=""39""/>
"
6056,5894,"        <Name ID=""3115080"" Value="""" langid=""39""/>
"
217,2840,juostinių įrenginių masyvai
380,373,spausdintuvų būgnai
3707,1265,"        <Name ID=""1702720"" Value="""" langid=""39""/>
"
5042,1990,žvejybos reikmenys ir priedai
1290,585,fotoaparatų dėklai
2950,2709,lipdukai nagams
1874,1058,radijo imtuvai
4715,2128,šaškių ir šachmatų lentos
3675,6175,kūdikių vandens batai
2102,1986,vystymo kilimėliai
5314,1596,šlifuoklių priedai
4345,4525,vazonų priedai
5895,5894,"        <Name ID=""3068477"" Value="""" langid=""39""/>
"
2062,4896,iešmai
1172,830,kabelių apkabos
1144,1147,tamprių plėvelių dalytuvai
1314,2830,buitiniai prietaisai
1894,5027,garso stiprintuvai
3338,3026,plaukų balzamai
3551,3527,moteriški maudymosi kostiumėliai
3337,823,aplankai pasui
3248,3026,priemonės nuo plaukų slinkimo
4394,2498,vaikiški lipdukai
4972,225,spausdinimo įranga
1652,2709,nagų lako džiovintuvai
2207,2115,kiteboard  harness
2372,2559,daugiapoliai jungčių korpusai
4978,4977,degalų priedai
3317,854,svečių knygos
3968,4899,smeigtukai užkandžiams
28,2,teksto rengyklės
1645,220,stereoskopiniai 3D akiniai
4625,2707,turistinės krosnelės
2939,1058,USB ekrano adapteriai
4850,2498,žymeklių gaminimo rinkiniai
1573,150,elektroninių knygų skaityklės
2346,1263,arbata
5600,1748,sodo įrankių alyvos
2418,1058,vaizdo signalo stiprintuvai
5468,2248,patiesalai ir paklotai augintiniams
4648,2556,"        <Name ID=""2109038"" Value="""" langid=""39""/>
"
4012,1732,muzikos instrumentų dalys ir priedai
4221,4219,"        <Name ID=""1933591"" Value="""" langid=""39""/>
"
4420,2295,magijos rinkiniai ir žaislai
3022,3027,priemonės
3063,1748,įrankiai kirviams
5532,2027,stalų dalys
4556,2581,kūno odos priežiūros rinkiniai
4323,1739,filtruota kava
1772,258,tinklo komutatorių moduliai
1439,1086,palydovinės antenos
2141,2108,bowling shoes
3951,1990,brezentai
4830,4825,"        <Name ID=""2158227"" Value="""" langid=""39""/>
"
5412,5244,vamzdžių jungiamosios detalės
4662,1732,"        <Name ID=""2116721"" Value="""" langid=""39""/>
"
3272,6175,"        <Name ID=""1491968"" Value="""" langid=""39""/>
"
3404,3396,daržovių sėklos
2919,830,DVI kabeliai
4261,4253,konservuotas maistas
1215,1065,biuro kėdės
5003,4776,mediena ir kompozitai
2860,2996,veido makiažo priemonės
692,225,spausdinimo popierius ir kitos priemonės
1957,4764,akumuliatoriniai lapų pūstuvai
4788,4778,fasadų dažai
5914,5913,"        <Name ID=""3072438"" Value="""" langid=""39""/>
"
2398,2103,patalynės rinkiniai kūdikiams
4513,4509,vejos papuošimai
4872,4844,indų plovikliai
5206,1578,moteriškos suknelės
4899,4880,maisto ruošimo reikmenys
3214,1961,pusiausvyros treniruokliai
4841,453,žymekliai su antspaudais
4983,3027,"        <Name ID=""2238510"" Value="""" langid=""39""/>
"
2657,1510,mobiliųjų telefonų papildymo kortelės
5326,1147,saugos gumos
4425,2776,veido koncentratai
4827,3538,vabzdžių ir kenkėjų kontrolė
5797,5953,"        <Name ID=""3021981"" Value="""" langid=""39""/>
"
3494,3531,dušo krepšiai ir dėžutės
1529,921,termopastos
5981,1147,"        <Name ID=""3104107"" Value="""" langid=""39""/>
"
4056,2707,turistiniai ir stovyklavimo reikmenys
2713,1743,kombinuoti virtuvės prietaisai
159,150,POS terminalai
5101,5094,durų uždangos
5328,6083,žiemos sporto drabužiai
978,373,rinkiniai spausdintuvams
142,242,telekonferencijų įranga
3162,2024,lauko baldų komplektai
5715,2108,"        <Name ID=""2852303"" Value="""" langid=""39""/>
"
5267,2295,kamuoliukų baseinai
1727,4972,plastikinių kortelių spausdintuvai
5360,5228,kiemo ir laisvalaikio batutai
4941,2836,menai
1480,4951,rašymo lentos
3295,4880,presai mėsainiams
4088,4764,"        <Name ID=""1837464"" Value="""" langid=""39""/>
"
495,4956,sąsagėlės
878,67,ugniasienių programinė įranga
3752,3538,sodo palapinės
5261,2108,"        <Name ID=""2420619"" Value="""" langid=""39""/>
"
3372,585,stovai fotostudijoms
1960,1,sportas ir laisvalaikis
253,242,modemai
5786,5785,"        <Name ID=""3020935"" Value="""" langid=""39""/>
"
4982,137,tinklo antenų priedai
4324,1739,tirpi kava
1421,2845,žiūronai
1917,839,perdirbimo paslaugos
5892,5819,"        <Name ID=""3068146"" Value="""" langid=""39""/>
"
3457,5070,lagaminų spynos
1947,1945,vėjo greičio matuokliai
3347,4964,šaldytuvų dalys ir priedai
3795,4720,prie grąžto tvirtinamų įtaisų priedai
5713,1746,"        <Name ID=""2852194"" Value="""" langid=""39""/>
"
2488,1747,"        <Name ID=""1025827"" Value="""" langid=""39""/>
"
2214,2115,banglenčių pavadėliai
4525,3538,sodininkystės ir vejos priežiūros reikmenys
3400,3397,sausas kačių maistas
1324,1743,indaplovės
5943,2274,"        <Name ID=""3099215"" Value="""" langid=""39""/>
"
5400,150,miniatiūriniai kompiuteriai 
6087,3678,"        <Name ID=""3122119"" Value="""" langid=""39""/>
"
4371,3159,robotų platformos ir rinkiniai
3772,4720,graviruoklio antgaliai
3164,4513,dekoratyvinės statulos sodams
3324,2888,kabliukai sulankstomoms kėdėms
5583,3448,priekabų jungiamosios detalės
117,107,telefonai
5542,2016,"        <Name ID=""2626095"" Value="""" langid=""39""/>
"
1309,1265,cukrus ir ledinukai
3174,4615,drožtuvai
1471,4474,dekoratyviniai lipdukai
2640,4884,ąsočiai
4182,4509,plaukiojantys žibintai
4289,4279,"        <Name ID=""1958998"" Value="""" langid=""39""/>
"
4163,1266,sportiniai ir energiniai gėrimai
5195,2112,rakečių apvijos
1532,240,komutacinių spintų priedai
4803,1966,užraktai automobiliams nuo vagysčių
2203,2115,spear guns
137,242,tinklo antenos
991,2840,magnetinių kortelių skaitytuvai
5644,1747,"        <Name ID=""2812165"" Value="""" langid=""39""/>
"
2087,1988,vaikiški unitazai
4250,4249,"        <Name ID=""1935291"" Value="""" langid=""39""/>
"
3380,1990,žygių lazdos
5694,4941,"        <Name ID=""2850846"" Value="""" langid=""39""/>
"
2391,1163,natrio lempos
4527,3531,"        <Name ID=""2067174"" Value="""" langid=""39""/>
"
1853,1332,peiliai
6180,1747,"        <Name ID=""3140807"" Value="""" langid=""39""/>
"
5458,4958,grindų klijai
4624,3538,"        <Name ID=""2105576"" Value="""" langid=""39""/>
"
2341,1744,aplinkos termometrai
1398,287,garso 
151,150,knyginiai kompiuteriai
5933,1621,"        <Name ID=""3096212"" Value="""" langid=""39""/>
"
6171,6137,"        <Name ID=""3139712"" Value="""" langid=""39""/>
"
5979,1966,"        <Name ID=""3103075"" Value="""" langid=""39""/>
"
5363,5332,"        <Name ID=""2467478"" Value="""" langid=""39""/>
"
5696,403,"        <Name ID=""2850962"" Value="""" langid=""39""/>
"
3464,1990,turistiniai kilimėliai miegui
2536,2295,žaislinės figūrėlės vaikams
3686,817,spintos UPS baterijoms
2564,2561,elektros laidų jungtys
6112,6110,"        <Name ID=""3125485"" Value="""" langid=""39""/>
"
5858,1436,"        <Name ID=""3033372"" Value="""" langid=""39""/>
"
5909,1272,"        <Name ID=""3070472"" Value="""" langid=""39""/>
"
3309,415,dalyvaujančiųjų 
2625,4613,grandikliai
2510,1965,motorinių transporto priemonių elektronika
5329,5328,žiemos sporto kelnės
3936,4884,stalo įrankių dėklai
2799,4721,frezerių priedai
1940,585,fotografavimo fonai
1078,220,LCD televizoriai
5576,453,pieštukų laikikliai
5803,5801,"        <Name ID=""3023374"" Value="""" langid=""39""/>
"
5503,1961,jogos kilimėliai
2296,2832,dėžės žaislams laikyti
127,242,atramos telefonams
1306,830,"        <Name ID=""2506700"" Value=""„Firewire“ kabeliai"" langid=""39""/>
"
2174,2113,riedlenčių ašys
1642,117,skirstytuvai telefonams
5348,5347,grietinėlės plaktuvų įkrovikliai
4799,4825,žiogeliai
5238,5094,lietvamzdžiai
5691,2108,"        <Name ID=""2850672"" Value="""" langid=""39""/>
"
4557,3502,lentynų laikikliai
1435,4514,kritulių matuokliai
1140,1136,popierinės servetėlės
5004,5003,"        <Name ID=""2268814"" Value="""" langid=""39""/>
"
2096,1985,baby jumpers
5673,5667,"        <Name ID=""2847655"" Value="""" langid=""39""/>
"
4851,4850,medžiagos žymekliams gaminti
2529,2295,žaisliniai kibirėliai
3082,220,sąlyginės prieigos moduliai 
2997,2710,priklijuojamos blakstienos
2925,830,"        <Name ID=""2506451"" Value=""„DisplayPort“ kabeliai"" langid=""39""/>
"
4015,4012,būgnų dėklai
3868,571,fotoaparatai su elektroniniais stabilizatoriais
4738,2769,deimantiniai pjovimo diskai
2940,1986,pagalbiniai maitinimo krūtimi rinkiniai
1461,3538,sniego ir ledo tirpikliai
2555,2554,galios reguliavimas
4995,4776,laiptų pakopos ir dalys
3714,1265,dribsniai
998,107,laikikliai
6090,94,"        <Name ID=""3122842"" Value="""" langid=""39""/>
"
6241,1961,"        <Name ID=""3149965"" Value="""" langid=""39""/>
"
5950,5911,"        <Name ID=""3100157"" Value="""" langid=""39""/>
"
2107,1960,kovos menų įranga
2300,2103,naktinės lempos kūdikiams
4904,1966,kanistrai degalams
1389,150,nešiojamųjų kompiuterių platformos
2260,585,video stabilizatoriai
4174,4168,"        <Name ID=""1926362"" Value="""" langid=""39""/>
"
6025,5974,"        <Name ID=""3112711"" Value="""" langid=""39""/>
"
5150,4495,"        <Name ID=""2342748"" Value="""" langid=""39""/>
"
1087,1058,diktofonai
4976,2103,antklodžių užvalkalai kūdikiams
2183,2114,ledo ritulio lazdos
3332,1280,akiniai
4155,1376,"        <Name ID=""1917550"" Value="""" langid=""39""/>
"
3346,1324,indaplovių dalys ir priedai
4663,1732,"        <Name ID=""2117304"" Value="""" langid=""39""/>
"
3094,4456,stalo kilimėliai
2356,4915,signalizacijos mygtukai
5254,4882,tešlos dozatoriai
934,585,fotoaparatų laidai
4544,4898,vyno butelio folijos peiliukai
2481,4495,rankšluosčių laikikliai ir žiedai
1343,839,šalinimo mokesčiai
2354,1601,elektros gnybtų blokai
5772,3079,"        <Name ID=""2878776"" Value="""" langid=""39""/>
"
2412,1884,elektriniai dažymo voleliai
5838,4838,"        <Name ID=""3028081"" Value="""" langid=""39""/>
"
4494,4493,pakabinami krepšiai daiktams laikyti
709,854,dalykiniai blankai
1022,360,laminavimo vokeliai
887,21,interneto pokalbių programinė įranga
1875,1884,peiliniai pjūklai
5202,1990,"        <Name ID=""2383974"" Value="""" langid=""39""/>
"
5737,1119,"        <Name ID=""2855095"" Value="""" langid=""39""/>
"
4848,2498,vaikiški dažų voleliai
4210,4208,kepėjų mielės ir raugai
3146,4457,vonios užuolaidos
5739,1280,"        <Name ID=""2855626"" Value="""" langid=""39""/>
"
3906,1315,"        <Name ID=""1752143"" Value="""" langid=""39""/>
"
1797,2554,elektroniniai komponentai ir medžiagos
5462,4805,vaikų terminiai apatiniai drabužiai
5406,1998,baseinų ir SPA priežiūros cheminės priemonės
2387,2559,izoliuotieji kompaktiniai stovai
5025,5022,"        <Name ID=""2277168"" Value="""" langid=""39""/>
"
3250,2498,origamio rinkiniai vaikams
3030,2028,auginimo rinkiniai ir papildymai
1977,1058,TV signalo stiprintuvai
2131,2108,biliardo lazdos
3414,1884,juostiniai pjūklai
3830,2295,žaidimų stalai kūdikiams
2484,1662,mobiliojo ryšio signalo stiprintuvai
5931,1945,"        <Name ID=""3093324"" Value="""" langid=""39""/>
"
2855,2860,makiažo valikliai
2426,823,"        <Name ID=""2507680"" Value="""" langid=""39""/>
"
5439,1741,vandens šildytuvų ir boilerių priedai
4932,4899,plastikinė maisto plėvelė
5414,1966,ratlankių ir padangų valikliai
373,225,spausdinimo eksploatacinės medžiagos
2966,2859,rutulinės priemonės akims
5820,5819,"        <Name ID=""3025114"" Value="""" langid=""39""/>
"
5819,2248,"        <Name ID=""3025045"" Value="""" langid=""39""/>
"
3265,2869,signalo plėstuvai išmaniesiems namams
1393,6232,krepinis popierius
5275,5274,grindų trapų dalys ir priedai
1679,1747,čiaupai
4172,4168,"        <Name ID=""1926206"" Value="""" langid=""39""/>
"
2962,2776,veido aliejai
4263,4261,"        <Name ID=""1936518"" Value="""" langid=""39""/>
"
700,692,fakso popierius
1833,287,neįrašyti itin didelio tankio optiniai 
4854,4090,vaikiški dailės ir rankdarbių reikmenys
4433,1280,pėdų šveitimo šepetėliai
4652,1243,grindų plovimo robotai
