category_id,parent_id,category_name
4937,4936,QA_subcategory
4067,2832,kids sofas
2130,2108,table football
3078,4888,camping tables
5382,1990,butterfly nets
6209,6177,men
3567,5042,fishing sinkers
2762,4843,laundry detergents
4479,4474,decorative baskets 
3910,2039,dust extractor accessories
3624,6176,socks
5038,1986,baby healthcare 
5309,4842,grout 
5472,2005,ski sets
3974,4969,electric staplers
5376,2295,roly
5876,1280,body tension 
923,585,audio modules
1568,107,screen protectors
3133,3012,self
3562,2111,horse care equipment
1884,1883,power tools
1246,1243,brooms
1850,1843,safety signs
2390,2555,electrical switches
307,4948,binding machines
571,2833,cameras 
5066,1677,sink organizers
4890,1271,kitchen knives
4833,1966,booster cables
4541,2831,entryway furniture
2217,2115,water skis
3897,1228,protective coveralls
5510,4012,direct boxes
2001,1961,exercise trampolines
1882,4764,cordless hedge trimmers
3180,1797,transistors
5489,4525,landscape fabrics
1412,1333,hair dryers
4947,4946,QA_Gegos_just_subcategory
2137,2108,billiard bridge sticks
3585,4454,door mats
467,1825,correction fluid
1229,1228,protection masks
3469,4896,fries scoops
4835,4509,garden torches
5640,2,3D scanning software
4042,4882,pizza pans 
4843,1371,laundry agents
3550,1684,kitchen aprons
5172,5171,paint 
4914,4913,toothpicks
3042,1058,Bluetooth audio transmitters
2004,1333,electric foot warmers
5849,1681,grate heaters
2994,5703,hair extension kits
4484,4474,decorative wreaths
4043,4882,dough scrapers
3916,1966,car washing mitts
3836,2000,tent accessories
4934,4899,sandwich bags
5569,5137,stage monitors
2240,1961,weight discs
5512,4208,baking chips 
5381,4880,splatter screens
3497,1280,commodes
2360,4915,water detectors
374,1305,printer belts
5988,5789,pet containment systems
4924,3940,beer drinkware
2590,2332,floor lighting
4529,3531,bathroom linen towers
5777,4762,hand cultivators 
5784,5814,pet collar 
2395,1601,electrical power plugs
6154,6138,fine hair jewellery
2783,1960,sports fan attributes
1457,1293,books
5790,5833,pet treat bags
1695,1986,breast pumps
599,585,instant picture films
2698,4765,water hose fittings
4907,1884,electric foam cutters
4171,4168,chewing tobacco
1210,1575,clothing care
3135,3012,self
2456,1747,shower systems
119,107,mobile phones
4161,4973,3D scanners
5345,4899,cake pop stands
1922,415,electronic copyboards
3321,2510,marine speakers
1569,830,InfiniBand cables
2739,1965,freight forwarder services
4464,4457,bath sheets
4411,1746,ironing spray bottles
4265,4261,canned 
3747,3192,Radio
1501,830,cable interface
2368,2555,push
3534,4525,planters
5490,4525,landscape fabric staples 
1716,2845,telescopes
4476,4474,decorative bowls
1104,4541,coat racks
5835,5833,pet feeding
451,438,moisteners
3261,4915,door
1026,4579,literature racks
4910,4896,potato chippers
3024,2860,face makeup primers
2677,4898,bottle stoppers
4680,1333,massage pads
1593,1884,power screwdrivers
6230,4941,art 
1667,1315,chocolate fountains
4338,2581,body BB milks
3800,2114,hockey goals
3210,1961,push
3107,1280,aroma essences
175,2844,interface cards
2679,6196,hair clips
4880,1332,kitchen utensils 
4156,1376,gin
1375,1376,wine
2737,242,telecom equipment installation
5623,3840,air hockey pushers
230,4972,large format printers
2424,431,mailboxes
1701,2332,light therapy
4193,4176,carrots
1164,1163,halogen bulbs
4416,1228,reflective
2743,4884,paper towel holders
4679,1489,MIDI keyboard accessories
3211,1961,weighted vests
1849,1228,anti static floor mats
1648,1315,popcorn poppers
840,373,ozone filters
1467,1058,scan converters
1192,2035,counterfeit bill detectors
2556,2554,circuit protection
2532,2295,kids
2219,2115,water ski bindings
4651,1357,socket wrenches
1953,4764,cordless grass shears
4688,1986,baby food makers
3178,1945,turbidity meters
2884,2024,outdoor chairs
5019,4860,vitamins 
5419,3316,presentation display accessories
4919,2868,facility safety products
2554,2835,electrical equipment 
5608,5027,audio isolation transformers
3656,2832,kids
1950,1271,spoons
3690,2767,cordless tool backpack batteries
2980,1280,skin care
1774,1280,eyelash curlers
1040,1065,foot rests
3473,2707,camping tableware sets
1993,1293,puzzles
3504,1578,women
5592,5615,compression socks
3870,1746,sewing scissors
2122,2116,sports mouthguards
4260,1370,hot 
5392,119,mobile phone flashes
5845,5844,cinematic light box accessories
3593,1065,office bookcases
3788,4720,drill chucks
2557,2554,batteries 
5280,4493,door storage racks
4793,3538,floriculture 
3864,4509,bird feeders
2996,1280,makeup
455,453,pen 
1378,4254,cooking 
4453,4445,window blinds parts 
2565,2555,distribution power transformers
3519,1390,fuelwood
1504,67,network management software
1637,5027,headsets
4452,4445,window films
3803,2295,kids
5225,4762,loppers
2286,4965,ovens
2614,2612,electric flosser nozzles
480,300,presentation materials
1225,1228,hearing protectors
858,2840,card readers
2914,4762,edgers
2944,2709,nail top coats
5864,2201,wetsuit changing mats
197,4973,scanners
4005,1058,wireless presentation systems
2530,2295,rattles
4256,4254,dried herbs
2373,1601,cable glands
5568,5137,Public Address 
1714,1293,audio CDs
1885,1883,cordless tools
4532,2026,bunk 
5001,4995,stair parts 
3627,2108,billiard cue racks
6120,6083,dance clothes
1013,1147,ropes
2179,1960,inline skates
5016,4778,exterior varnishes
6127,6120,womens dancewear
4949,3807,sleep masks
3811,3807,raincoats
5946,2581,hand antiperspirants
1279,1843,traffic signals
5672,5667,dart throw lines
4414,4842,glass cleaners
5009,4525,potting soil additives
4070,4915,power failure alarms
1061,1058,video cassette recorders
3743,2836,scale modelling
1943,1236,trash cans
1688,585,light meters
5530,2295,toy gliders
2501,2498,kids
5250,1315,electric teapot warmers
6244,1990,beach tents
3542,2115,surfboard traction pads
3330,1212,computer desk tops
3839,2295,sandbox toy sets
3684,1965,flight communications related systems
2471,585,photo camera trolleys
4722,1986,burp cloths
5021,1981,pram
2478,4495,soap dishes
1355,1883,hand tools
1495,830,PS
5822,5821,pet poop bags
367,1243,equipment cleansing kits
5918,2248,dog paddling pools
5987,2026,mattress foundations
6210,6177,women
3560,2111,horse fly rugs
4135,2860,face makeup brushes
1408,1333,blood pressure units
3308,1843,nameplates
5395,4842,plastic cleaners 
4703,4702,accordion cases
42,2,spreadsheet software
4028,1990,travel backpacks
1103,4956,adhesive cover films
6134,823,checkbook covers
3268,6175,women
3558,4445,drapery hardware
3620,1,weapons 
3118,3116,after shave balms
2874,4965,electric griddles
2691,4898,corkscrews
857,1058,remote controls
1051,585,photo stickers
1915,823,individual luggage pieces
2247,1961,rhythmic gymnastics hoops
4019,830,cable organizers
1840,415,interactive whiteboards
4606,2115,water sports ear plugs
1852,4616,multi tool pliers
6150,6138,fine jewellery tie pins
2603,1319,fryer accessories
6197,5703,hair wigs
1027,4950,file storage boxes 
4809,3678,baby 
1722,1315,yogurt makers
4523,4513,garden stakes
5560,5027,impedance matching transformers
5869,2110,golf swing analyzers
5963,5952,bird swings
4412,4880,cooking mats
4704,2114,floorball stick bags
2747,1333,body groomers
5980,1966,car seat belt pads
6052,5974,pet medications
577,571,webcams
3896,4951,technical pen sets
2238,2005,sledges
2063,1280,glucose meters
1750,4763,grass trimmers
4707,823,men
5488,4253,food flavorings
4617,4613,punching pliers
3387,2776,face skin care sets
3169,4616,bench vices
2580,6196,hairbrushes 
2479,1747,shower arms
2494,1315,soup makers
5036,5019,vitamins 
2299,1986,baby scales
1150,1147,packaging films
3859,2295,toy marbles
1312,1280,temporary tattoo paints
4590,4580,classroom chairs
5178,3702,baby formulas
1266,4150,non
5203,1147,bottle gift bags 
1209,1228,safety helmets
2508,4968,note paper dispensers
5270,4958,spackling pastes
2250,2116,knee protection
2579,1333,pain therapy appliances
1263,1265,coffee 
3445,4881,paella pans
1994,1961,cross trainers
4427,1986,baby creams
107,2833,telecom 
883,830,networking cables
106,2833,computer components
2223,2115,bodyboard leashes
3670,2114,floorball sticks
5618,2835,automation control devices 
1506,1163,neon bulbs
4886,4827,rodenticides
4634,4765,garden sprayers
5182,4882,baking dishes
6174,6173,boots
463,453,writing chalk
5956,2248,small animal supplies
3399,3397,dogs moist food
2305,1986,baby oil
560,558,projector lamps
5105,5103,voice mail system accessories
3126,3013,perfume extracts
2924,830,composite video cables
5897,5894,pet eye care products
5308,4842,ceiling 
5092,3743,scale model accessories
1476,403,hobby varnishes
3220,4972,3D pens
4885,1272,serveware
6063,6062,terrarium covers
5880,5974,pet oral 
850,1058,MP3
5551,3527,kids
3130,3012,self
5074,3678,baby 
3056,2256,stove accessories
3948,2295,play tents 
1134,1147,cardboard
5959,5952,pet bird baths
400,2035,cash 
3901,1357,torque wrenches
4488,4454,rug underlays 
1190,4948,binding kits
4409,4525,fertilizers
2146,2110,golf bags
4383,1986,milk powder dispensers
5953,2248,dog 
3569,2111,horse riding boots
3192,2836,Radio
1831,1747,faucet fittings
2218,2115,water ski bags 
4743,4742,door knobs
3857,3498,sandboxes
5039,1986,diaper inserts 
4786,6082,clothing accessories
3763,2295,interactive toys
3851,4603,garden tool storage racks
2995,3026,hair serums
6107,6082,traditional 
2335,415,board accessories
4858,3396,grass seeds
1607,1601,electronic connector caps
6095,1577,men
2665,2027,serving carts
3917,1966,car cleaning
3075,1315,soy milk makers
1934,1884,power mitre saws
3773,2116,baseball chest protectors
2847,839,workshops 
1584,220,LED TVs
2420,4880,food thermometers
5590,5615,compression pants 
1329,1746,irons
4472,4454,sheepskins 
5775,242,conference camera controllers
31,21,Computer Aided Design 
32,21,graphics software
3799,4915,detector mount 
5582,1966,car moisture absorbers
1776,1945,multimeters
4500,4495,shower curtain rods
5549,1990,climbing holds
4846,4838,specialty cleaners
4882,1332,bakeware
6228,1243,cleaning beads
3366,585,photo backdrops
5667,1960,darts equipment
2503,242,Power Line Communication 
2348,816,folding tubes
4066,6232,self
1932,1884,tile routers
903,220,plasma TVs
6035,5819,pet nail trimmers 
3522,1390,kindling supplies
2702,107,mobile device skins 
4509,3538,outdoor décor
1058,2833,audio 
3357,2402,soldering iron 
3549,6083,rugby football clothing
2036,823,wallets
5291,4899,candy 
6166,6140,anklets
1703,242,email archiving appliances
4364,1981,pram
5711,4966,rubber band refills
5614,1966,fuel tank caps
3993,2408,electronic muscle stimulator accessories
3351,1058,audio splitters
2284,4918,security door controllers
5885,5880,pet oral care gels 
4117,107,mobile TV tuners
956,830,ribbon cables
1244,1243,scouring pads
1218,438,non
4829,4827,electronic pest repellers
5041,4878,decongestants
3313,827,notebook power tips
2866,1333,bikini trimmers
3280,4913,mouth rinses
1912,4964,side
4471,4454,oriental rugs
3412,1990,outdoor hot tubs 
3132,3012,self
3541,4456,kitchen towels
5990,5776,pet lead extensions 
4102,910,navigator maps
1693,1986,teethers
5215,3059,vehicle battery charger accessories
4672,4896,tomato squeezers
4125,2295,children
5454,5453,garden 
3648,6102,brassieres
2073,1243,floor scrubber
1904,830,PATA cables
4920,2869,smart locks
5485,4525,composter accessories
3462,1990,ground cloths
5901,5899,pet flea 
6155,5604,outdoor oven accessories
2707,1990,camping
4911,1744,firewood carts 
1736,1315,slicers
5891,1601,Printed Circuit Board 
3101,4896,pasta spoons
1830,1797,capacitors
4428,1893,smartphone rescue kits
1923,4762,shovels
3432,2767,welding wire
4337,4012,wind instrument mouthpieces
4482,4474,mantle scarves
3465,4884,coffee capsule holders
1966,1965,motor vehicle accessories 
4636,4632,oil guns
3423,1884,power nailers 
3066,4763,mini tillers
5196,4899,lollipop sticks
2278,4899,cooking bags
2505,2503,PowerLine network adapters
4736,2769,jigsaw
1914,117,telephone mounts 
2730,4012,guitar accessories
6031,5833,pet food scoops
5789,2248,pet training 
1440,119,car kits
3106,4896,kitchen tongs
1880,1884,power impact wrenches
316,4971,calculators
1511,117,telephone number indicators
2028,2830,home décor
5740,242,audio conferencing bridges
3096,4881,pasta pots
4297,4296,dried nuts
1489,1732,MIDI keyboards
2392,2559,device
2101,1988,baby bath sponges
1799,2332,lighting spots
5106,5139,smoke machine accessories
3844,1272,tableware sets
5093,4896,stainless steel soaps
2071,4763,air blowers
3905,4579,display stands
1445,1163,incandescent bulbs
3312,1843,lobby boards
2423,1747,urinals
5133,5123,kick scooter folding mechanisms
5044,4878,cough medicines
5035,4860,chondroprotective agents
4127,1355,hand tool shafts
2393,2555,voltage transformers
6110,6082,uniforms
2237,2005,ice skates
2597,242,fiber optic adapters
4553,2831,home entertainment furniture
2343,1744,hygrometers
2182,2114,lacrosse sticks
390,4974,desk accessories 
3652,4493,storage boxes 
5578,1966,car clothes hangers
4871,4842,metal cleaners 
5975,5974,pet medical collars
4152,1376,cider
3785,2869,smart home environmental sensors
2569,2555,power regulators
5610,5137,recording audio interfaces
3061,2655,3D printer accessories
5265,1315,coffee roasters
6053,5833,pet treat dispensers
1028,4968,collating racks
5778,1315,electric plate warmers
3451,4884,bread boxes
6188,2112,badminton rackets
4528,3531,bathroom wall shelves
5749,1747,drain stoppers
2687,4456,table cloth clips
4901,4961,hand trucks 
2583,1315,creme brulee makers
869,830,power cables
4782,4781,women
4564,2027,kitchen 
4245,1265,fresh fish 
4697,2112,squash racket bags
4225,4219,prepared fresh poultry
5338,3769,builders
3470,4896,potato mashers
714,692,printing paper
1348,692,tractor feed paper
3650,4474,decorative statues 
4573,2832,kids nightstands 
836,2,software manuals
1708,1707,microscope accessories
5449,5232,construction sealant supplies
5027,1058,audio equipment parts 
4038,3200,Radio
2337,1722,yogurt maker accessories
5049,5054,protein bars
1207,1228,safety vests
5209,1424,sandwich maker parts 
3040,5123,kick scooters
189,106,multimedia kits
2828,2332,orientation lighting
4900,5042,fishing rod 
1780,5139,bubble machines
4581,1065,conference 
3608,4881,mussel pots
2854,1333,beard trimmers
2588,1243,robot vacuums
3912,2,video surveillance software
4094,1630,sport watch accessories
4160,2710,eye shadow primers
3883,1309,candy sets
1474,854,tickets
2389,2387,insulated compact pedestal accessories
2627,1358,tape measures
5169,1966,siphon pumps
3768,1884,power engravers
844,843,matt white films
2151,1990,climbing shoes
1854,1747,shower heads
925,242,print servers
1972,4881,pan lids
2404,1315,slow cookers
5432,5954,fish foods
3742,453,counter pens
4021,4882,pizza peels
1869,242,network transceiver modules
5218,1228,respirator filters 
1325,1315,microwaves
4294,4291,instant juice
3776,4613,cable assembly tool accessories
1049,453,fineliners
5877,4827,pest traps
1235,1243,vacuum accessories 
5223,1744,central heating towel rails
1409,1243,floor polishers
4402,453,stationery sets
3893,1884,biscuit joiners
2030,242,services
1998,1990,above ground pools
2521,2295,children science kits 
2877,1744,heat pumps
4569,4898,swizzle sticks
5251,935,microphone stands
1868,1058,speaker sets
4577,2832,kids furniture sets
2309,585,photo lightboxes
5847,5846,incontinence underwear
1294,316,register paper
1905,1333,facial tanners
4013,4012,music stand lights
2320,1357,manual wrenches 
4640,4613,manual tile cutters
966,2840,zip drives
5483,5481,CNC router parts 
4536,2026,bedroom vanities 
4279,4278,cereal grains
2452,1236,bottle 
1691,1333,hair straighteners
1176,1744,split
4481,4474,doilies
1360,1884,power drills
5830,5819,dog stripping knives
1114,854,administration books
1549,839,recycling IT products
3291,1986,disposable changing mats
3502,2028,wall décor
4039,4884,herb savers
2620,4918,video intercom systems
5974,2248,pet health supplies
6007,6003,aquarium water pump accessories
5227,5228,croquet equipment
237,236,computer cases
4496,4495,non
4685,1333,home dental centers
3120,3116,shaving gels
1397,453,mechanical pencils
2460,1271,forks
3011,2860,foundation makeup
3344,1215,office 
3894,2335,magnetic strips
3258,2709,nail balms
5999,5954,aquariums
4092,1243,robotic window cleaners
4291,1265,instant food 
3007,2858,lip pencils
2344,220,portable TVs
5646,1979,bicycle trailer accessories
4706,1990,camping lanterns
1647,1315,steam cookers
5611,403,painting water pots
4940,4884,kitchen utensil storage
2976,2581,body masks
872,67,network monitoring software
6207,6174,boy
1898,1885,cordless rotary hammers
4739,2249,protective helmet accessories
1484,403,water based paints
4874,4843,fabric softeners
452,431,mechanical letter openers
561,558,projection screens
3001,2710,eyebrow shadows
5457,1990,in
2816,4175,cigar humidors
2220,2115,windsurfing sails
1464,1147,aluminium foil
4497,4495,shower curtain hooks
4674,4896,food mills
4166,1266,cocktails
485,474,clipboards
5332,1960,motorcycle equipment
1587,1058,Blu
4237,4230,frozen fish
3908,1293,3D puzzles
4561,2027,baker
5386,2295,water balloons
4873,4885,tiered stands
5164,5152,bottle capping supplies
5163,5152,bottle fillers
2651,119,mobile phone spare parts
4272,4253,cooking wines
4252,4245,roe 
2941,1280,cosmetic gift sets
2097,1985,newborn sleepers
1407,1315,tin openers
6094,4805,boys
456,453,fountain pens
6160,6140,body jewellery
5007,1747,shower enclosures
3832,2832,baby
6195,4881,stovetop pressure cookers
1538,2559,electrical boxes
4051,4884,biscuit jars 
2192,2114,baseball bats
4280,4278,cereal flour
6147,4966,craft sticks
803,2,software licenses
1381,1228,protective pants
5469,3077,hot water bottle covers
4689,1732,French horns
3138,3012,sunscreen oils
2552,1280,activity monitors 
1754,4971,smart card readers
5872,3274,smart home central control unit accessories
2350,2555,modular devices accessories
2428,1743,kitchen storage drawers
3110,2074,hose holders
3794,4915,fire alarm switches
5342,4765,hose clamps
3710,4138,milk 
1578,6082,women
5936,1421,binocular cases
3564,2111,horse saddle pads
4650,1739,coffee beans
4310,4295,honey
5188,4896,tea bag squeezers
4097,4825,hook 
5241,5234,bottle 
2311,4827,insecticides 
2725,1945,industrial robots
1787,1058,video converters
5977,5789,dog treadmills
1032,4950,card pockets
5558,1961,exercise mats
4431,2346,tea gift sets
4618,1355,manual fastening tools
5352,4254,culinary stocks
2740,1058,Bluetooth music receivers
482,4950,business card files
5508,1528,fondue accessories
3986,4898,wine tool sets
3955,282,KVM extenders
4295,1265,jams
4610,4880,bottle coasters
5059,4805,kids
5800,5797,pet door parts 
5735,4966,mosaic supplies
3751,1293,puzzle accessories
3297,4896,egg separators
3890,1884,electric air pumps
1856,4612,fasteners
3090,4762,lawn rollers
1800,4495,toilet brushes 
1560,585,lens hoods
4478,4474,decorative trays
4597,2024,porch swings
322,360,laminating supplies
1284,151,notebook accessories
3728,438,call bells
1926,474,magazine 
1424,1315,sandwich makers
6108,6107,men
4683,5663,card games
3446,4885,butter dishes
4490,2028,mirrors
4387,2310,household absorbers 
2074,4765,garden hoses
2205,2115,kiteboards
1577,6082,men
1066,287,blank DVDs
3421,1886,pneumatic wrenches
5114,3012,sunscreen sticks
5331,5332,motorcycle pants
3314,4579,poster stands
1793,242,DECT base stations
1730,1884,glue guns
5722,2869,keyless entry remotes 
1258,1265,creamer
2888,2027,restaurant 
3335,3502,indoor decorative plaques 
6013,6011,aquarium decorative rocks
3937,2869,smart home receivers
5482,1357,spanner wrenches
2659,1315,multi cookers
6084,6083,boxing shorts
6211,6177,boy
4814,1966,car jacks
5375,5332,motorcycle gloves
3491,6205,jewellery holders
2859,2980,eye care
937,2295,entertainment robots
1962,1960,bicycles 
59,21,translation software
5958,5952,bird cage feeders 
5373,2295,pop
4855,1684,burner covers
3737,1265,juices
206,2833,data storage
6236,6232,card stock 
3596,2025,living room bookcases
4292,4291,express noodles
1547,4972,industrial printing presses
1867,1746,sewing machines
2129,2108,checkers
2633,4456,napkins
2498,2295,children
4694,2869,smart home security kits
5315,3498,playground rocking equipment
893,2,navigation software
4332,2776,night gels
1749,4763,lawn mowers
1864,4965,hobs
6002,5954,aquarium air pumps
1638,830,parallel cables
5346,1825,correction tape refills
1255,4883,cups 
2127,2107,fencing masks
2185,1988,toilet trainers
2189,2114,hockey pucks
2313,4827,insect traps
4100,1884,mixing drills
2560,2554,electrical supplies
246,242,media filters
5588,5615,compression leg sleeves
5274,5244,floor drains
2272,474,document tubes
2181,2114,american football boots
2002,1333,infrared saunas
5978,4918,electromechanical locks
4612,1883,construction hardware 
3667,1315,cookie makers
3232,2027,dining stools
5278,4776,ventilation
2796,4723,wire wheels 
5020,5054,amino acid supplements
3483,4896,coffee filters
5594,1942,dashcam accessories
5408,1998,pond 
5986,1272,sushi plate sets
2407,1341,cooker hood parts 
1771,166,digital 
4723,2767,abrasives
3152,2776,face washing 
3514,1962,bicycle kickstands
3257,4917,dummy security cameras
5201,4958,masking tapes
920,258,network switch components
1682,585,camera filters
5132,5123,kick scooter brakes
4321,2346,tea bags
5466,403,tempera paints
223,220,touch screen monitors
5709,4966,printmaking linoleum
1380,4781,feminine hygiene products
6122,4775,maternity overalls 
4277,4273,margarine
1466,4072,flutes
3358,1313,ISO adapters
3354,2332,emergency lamps
1585,1583,mobile data subscription options
1692,1986,baby pacifiers
2285,2332,dimmers
5604,3538,outdoor ovens
73,67,terminal emulation software
6058,5789,pet training solutions
2259,585,digital camera battery grips
3409,1390,charcoal for barbecue
4331,1990,camping showers
4273,4253,vegetable
1944,1988,bath thermometers
1512,850,docking speakers
5597,1990,camping pilows
4774,3678,baby sleepwear
4962,4959,conveyor equipment
5926,4765,soaker hoses
1557,4917,security cameras
2039,1884,dust extractors
4944,1,QA_Gegos_category
5670,5667,dart mats
3456,1315,electric tajines
2142,2108,bowling gloves
6186,2112,squash rackets
3333,1280,computer glasses
1816,1147,strapping dispenser
5365,1243,cleaning dusters
3970,1966,car floor mats
2490,2715,bicycle lights
6008,5954,aquarium 
4516,4514,weather vanes
5050,1280,nose 
4892,1271,kitchen cutlery 
2323,1280,medical devices accessories
586,585,camera flashes
5029,1808,LED drivers
1195,415,easels
3685,3684,aircraft telemetry systems
4717,2295,kids
3311,1575,key finders
1748,3538,garden tools
2558,2554,electrical controls
5906,4842,household flea 
1752,2840,tachograph card readers
3698,1265,pretzel snacks
4990,1672,pressure cooker accessories
3716,1309,chewy dragees
4926,3940,cocktail glasses
3820,6176,slippers
4593,817,UPS network management cards
3482,1119,fancy dress headwear
153,150,PCs
3019,2776,face tonics
2243,1961,weight training benches
3377,1231,fire blankets
3434,1955,lawn scarifier accessories
5190,4898,cooling sticks
2998,2710,eyeliners
6135,1575,timepieces
2486,1333,paraffin baths
1508,150,server barebones
5919,5969,dog car barriers
4795,4793,flowering plants
3459,1965,travel accessories
5731,5667,dart tools
4768,4765,watering cans
192,191,graphic tablets
2675,191,digital pens
5424,1355,flooring spacers
3695,2709,nail polish sets
2771,4720,drill bits
1625,242,remote management adapters
5852,1990,ski
1337,1333,men
1761,558,projector mounts
5762,1425,feeding bottle accessories
379,373,printer cleaning
6119,4805,kids
5433,3535,algaecides
1949,4896,salt 
4751,4750,gate hinges
5641,1790,cash drawers
3274,2869,smart home central control units
5566,3678,baby 
3599,4742,door hinges
5798,5785,pet vitamins 
4546,2025,living room seating
5832,3553,training masks
5837,4843,clothing
4200,4194,kiwi
3217,1961,swing sticks
6217,1835,fabric repair kits
94,2834,video games
2643,4613,utility knife blades
3122,3116,shaving mousses
5301,4615,surforms
5813,5812,pet outerwear
3159,2844,development boards
1737,1243,ultrasonic cleaning equipment
6173,1575,footwear
2835,1,industrial 
3087,1986,toddler feeding accessories
1747,1314,sanitary ware
2161,5042,fishing equipment cases 
1486,1315,food processors
2773,1155,ladder accessories
1385,4296,dried fruits
5716,1119,pinatas
1377,4474,artificial plants
3029,1738,steam cleaner accessories
4491,1243,garment sanitizers
5805,5953,pet placemats
4922,4883,drinkware sets
4424,3026,hair concentrates
2584,1990,camping kitchens
4614,4765,water timers
4726,6083,cycling clothing
2414,2028,textiles 
566,558,film projectors
2585,1990,camping cupboards
4417,4525,plant cleaners
5327,4786,glove liners
2184,1985,chair boosters
2612,4913,electric flossers
1200,585,developer solution
5067,1988,shampoo eye shields
3975,2110,golf trolleys
5856,4457,foot towels
6076,5956,small animal treats
5399,4742,door closers
5545,4899,cheesecloths
3077,1280,hot water bottles
6193,4786,hand muffs
4339,2114,football goals
6057,5817,pet training pad holders
5222,1744,central heating radiators
3369,6205,jewellery cleaning machines
4369,1962,bicycle lubricants
2119,2107,boxing shoes
5513,3712,meringues
4787,4786,handkerchiefs
5666,4786,lapel pins
4698,5402,respiratory care accessories
3640,823,duffel bags
2568,2555,frequency converters
2615,1986,toddler cutlery
2688,4474,candle holders
3810,3807,unisex trousers
1999,823,luggage bags
3654,4775,maternity belts
1955,4763,lawn scarifiers
5674,5667,dart cases 
2608,3116,shaving conditioners
1515,287,optical disc stands
5890,1645,stereoscopic 3D glasses accessories
3468,4882,pizza cutters
5097,5139,smoke machine supplies
2518,2295,building blocks
710,854,index cards
3783,3390,air compressor 
3408,5620,knitting accessories
3109,1998,pool parts 
3137,3012,sunscreen lotions
5125,1228,work safety sets
4955,300,shipping 
5857,4457,guest towels
2842,2,business software
4600,1990,camping trolleys
3582,3538,fire pits
3605,1272,saucers
1649,4896,salt 
5841,2231,paddle bags 
4977,1966,fuels
565,558,overhead projectors
4118,2510,car backup cameras
2929,191,numeric keypads
2875,4786,tie holders
4720,2767,rotary tool parts 
5962,5952,bird ladders 
943,220,display privacy filters
5476,2295,sand 
5364,3553,hiking boots 
1818,1236,paper bags
5764,1748,garden carts 
4572,823,shopping bags
3815,4917,security camera testers
1970,2844,server
5144,3372,photo studio stand accessories
3435,2769,replacement saw chains
5924,5923,corrosion inhibitors
5842,2581,body tonics
1886,1883,pneumatic tools
4609,2103,crib sheets
4559,2027,bar furniture
2363,1601,electrical wires
953,830,fiber optic cables
2576,1243,cleaning cloths
5792,5969,pet carriers
1272,1332,tableware
2295,1980,toys 
1014,4956,stationery 
4684,1315,electric food mills
5645,1747,bidets
4514,4509,wind 
2666,4880,ice trays
3554,6178,sneakers 
4511,4509,bird baths
2415,4455,bed pillows
4642,4613,cable preparation tool kits
5204,1578,women
4467,4456,table runners
5972,5953,dog kennels 
4227,4226,sausages
1602,1601,radio frequency 
4891,1271,table 
2781,910,navigator cases
5351,1434,mincer accessories
60,55,print utilities
4284,4279,barley grain
4945,4944,QA_Gegos_subcategoryGegos_subcategory
3529,3527,men
4776,2830,home improvement
4753,4750,gate latches
6100,3502,baseboards
2353,4915,alarm ringers
3997,4885,wine decanters
1650,1315,ice cube makers
3691,4786,hats
3863,2709,nail clippers
4041,3026,hair deep conditioners
1731,1884,power universal cutters
4330,2996,makeup compact cases
3000,2710,eye shadows
4592,4580,school 
5581,1333,body fat monitors
4262,4261,canned 
3251,2498,kids
1979,1962,bicycle trailers
4353,4352,inflatable armchairs
1958,1058,multimedia motion sensors
2033,1315,electric graters
5071,5070,luggage alarms
1430,1243,dry cleaners
6178,6173,athletic footwear
3125,3013,eau de cologne
2230,2115,sport kayaks
6189,2498,kids
5898,5894,pet skin 
5506,1272,fondue plates
6224,6221,finger board
3792,2767,drill stands 
2064,1681,chimney pipes
5292,3859,toy marble accessories
5941,2274,electric meter breakers
323,360,lamination films
598,585,black 
1359,4616,tongs
3889,4918,fence energizers
3628,1266,sparkling water
1494,830,KVM cables
3388,3013,perfumery 
4603,3538,garage storage 
5747,1058,multiroom audio controller accessories
1491,1058,digital audio recorders
3700,4138,yogurts
2202,2115,snorkels
1860,1058,listening systems
3208,1961,hand grippers
2347,830,Thunderbolt cables
424,390,calendars
5236,5094,downspouts
1598,4613,cable strippers
5752,4778,wood treatment
4463,4457,face towels
4994,4613,electrician
6192,4786,collar stays
5377,2832,kids picnic tables
3008,2860,face powders
5873,585,camera clamps
2083,1981,car seat bases
5809,5812,pet socks
4986,1966,vehicle jump starters
2457,5620,sewing accessories
2301,1986,diaper pails
433,431,media mailers
5991,1986,disposable diapers
4647,4615,masonry chisels
3325,1065,office drawer units
4673,1732,harmonicas
6074,5952,pet bird treats
6222,6230,scrapbooking kits
6248,403,artists fixatives
1392,1315,blenders
1050,424,photo albums
6082,1575,clothing
3623,3622,shot put balls
3241,585,camera drones
4326,1962,cycling gloves
5051,585,ID photo cutters
4183,4176,artichokes
4619,1945,sound level meters
208,2840,optical jukeboxes 
2026,2831,bedroom furniture
2362,2559,electrical junction boxes
6148,6138,fine jewellery cuff links
2254,2116,groin protectors
4468,4456,silence cloths
3601,2028,ventilation grilles
2600,1986,breastfeeding accessories
1824,1243,ultraviolet sterilizers
6218,6230,jewellery making kits
4392,4958,wallpaper adhesives
2703,1333,foot care appliances
4325,2710,eyebrow gels
5724,1119,party noise makers
